<hash>,loc1,loc2,loc3...
4227039685,48441
2094962585,48429
1308117136,48428
2044263453,48427
3506404353,48425
1000255148,48422
12490247,48420
4234442627,48413
1427281034,48412
3453147240,48411
2290265756,48389
3244274714,48385
3258833149,48384
2891408823,48356
3406582238,48321
3053176630,48310
3581982152,48281
2693136735,48277
2347294790,48259
202360047,48258
160052862,48213
349841173,48212
1393559143,48210
3921598912,48202
341048976,48200
3530888176,48180
251630158,48179
2753739388,48178
1952461023,48155
1581842683,48154
3066057037,48149
2265650520,48145
3241498700,48144
625242793,48135
4107020884,48132
1798519158,48129
1630433692,48101
38902918,48054
3161437056,48049
192351920,48046
3006556465,48045
2029363973,48037
2412012294,48035
2396979462,48001
3499761902,47963
1596067313,47962
2010502450,47946
1224801886,47909
1395096488,47899
2251540507,47897
3300552768,47859
459990409,47848
909848285,47845
3589852077,47844
976991743,47813
1641775066,47804
332000540,47800
4047348972,47795
3294177532,47792
1136386802,47791
4214658706,47782
179332630,47780
2964928771,47774
2083345555,47773
1238095987,47761
4026030464,47742
2075572685,47727,47978
4096461321,47701
1545669480,47699
3879179918,47698
382424819,47694
841606818,47671
53464649,47663
4262945664,47660
976431153,47659
3108058957,47655
1036746881,47644
884248966,47593
3969471684,47592
1494451108,47585
2321884813,47571
3767407941,47570
3876501697,47569
31751258,47562
4006798210,47550
3749563850,47521
1384365569,47503
1765808319,47502
1665016056,47494
3082738928,47471
1111318229,47464
238306057,47426
564324392,47425
2513140237,47421
1935115337,47409
1346677146,47403
947038339,47399
416778384,47362
1121444311,47341
2954670165,47330
3789639874,47298
4150866633,47297,47493
3703510856,47283
2125513983,47273
2458282346,47268
3243727986,47244
2999651124,47240
1793061089,47236
2165544578,47228
3631932922,47217
2628762348,47216
2854807487,47215
2247362507,47214
2265317429,47195
2091684051,47175
515429547,47170
1305743877,47165
615688686,47164
3374655954,47162
1451383840,47154
2166117493,47085,47107
269637375,47055
792121596,47041
3258636665,47040
3867567225,47034
996059368,46991
1534587821,46987,47487
2701183541,46979
54480278,46975
2588195473,46971
631180371,46968
1753672925,46959
4180071046,46958
3859681222,46947
657658651,46927
1801885909,46926
3142800907,46826
3937738467,46814
3236639778,46813
1791597048,46812
1499101975,46804
4246949283,46793
1386308597,46792
736890548,46791
3158491672,46790
4195928567,46789
2064139454,46778
2888199375,46776
2334300311,46736
409621501,46711
2544360762,46709
1772666540,46702
1026479998,46689
3619877187,46687
3706866092,46686
208956877,46670
