254,71
220,83
386,130
151,255
201,295
333,403
242,412
309,449
240,517
313,528
103,558
158,559
176,599
232,605
297,648
81,796
121,856
131,972
117,1069
516,1134
123,1159
239,1176
297,1301
132,1363
133,1364
134,1365
135,1366
190,1409
490,1413
387,1426
415,1510
333,1594
334,1595
386,1599
516,1628
254,1659
165,1666
386,1668
387,1669
103,1779
158,1780
364,1823
365,1824
118,1828
306,1828
119,1829
368,1847
332,1851
364,1949
363,1970
233,1985
209,1993
233,2071
298,2160
132,2211
133,2212
401,2281
59,2286
89,2294
305,2343
118,2344
306,2344
119,2345
120,2369
121,2370
132,2372
62,2404
241,2407
151,2416
368,2421
400,2474
401,2511
373,2555
158,2572
239,2595
240,2596
265,2623
295,2634
296,2635
82,2756
400,2772
218,2775
409,2808
386,2820
387,2821
388,2822
297,2825
242,2883
332,2923
241,3066
242,3067
209,3113
239,3197
338,3244
58,3284
238,3314
239,3315
59,3321
351,3326
352,3327
168,3328
169,3329
400,3332
100,3336
101,3337
387,3370
152,3385
151,3413
158,3426
307,3443
401,3469
387,3541
239,3565
240,3566
367,3623
305,3704
118,3705
306,3705
89,3742
400,3843
517,3848
518,3849
111,3850
112,3851
113,3852
364,3990
386,4038
387,4039
388,4040
517,4100
151,4104
333,4105
401,4141
517,4204
518,4205
333,4304
334,4305
124,4325
305,4335
118,4336
306,4336
387,4345
388,4346
297,4349
297,4357
82,4358
386,4424
363,4521
232,4539
157,4601
240,4724
83,4852
363,4898
102,4922
338,4956
352,4962
118,5019
306,5019
307,5020
309,5049
364,5062
81,5149
121,5158
118,5202
306,5202
333,5225
386,5244
333,5272
163,5311
387,5454
297,5497
400,5498
311,5532
312,5533
517,5601
151,5604
59,5610
120,5611
411,5614
103,5628
171,5629
117,5681
118,5682
306,5682
307,5683
158,5734
157,5745
158,5746
232,5755
103,5760
104,5761
365,5833
517,5868
238,5897
239,5898
400,5933
103,5952
517,5964
232,5993
102,6038
387,6061
102,6152
409,6171
517,6201
238,6314
239,6315
209,6343
409,6398
400,6410
333,6449
334,6450
335,6451
336,6452
387,6454
315,6458
120,6468
241,6473
364,6522
298,6526
192,6559
124,6567
157,6570
190,6572
352,6579
387,6592
93,6642
103,6654
234,6656
235,6657
403,6657
350,6676
203,6735
135,6785
157,6793
82,6813
123,6821
124,6822
129,6826
366,6862
117,6876
409,6879
81,6915
400,6916
352,6965
197,6979
93,7006
145,7025
103,7125
170,7137
158,7138
89,7150
89,7168
169,7337
170,7338
158,7339
265,7351
103,7364
396,7476
309,7482
197,7499
198,7500
199,7501
400,7520
120,7524
103,7545
157,7605
368,7617
169,7655
170,7656
175,7695
176,7696
307,7699
409,7717
400,7752
157,7785
168,7873
386,7875
118,7958
306,7958
363,7976
170,7988
158,7989
81,8013
298,8014
386,8046
297,8126
400,8127
470,8131
420,8167
120,8192
333,8194
168,8356
386,8358
121,8366
93,8389
334,8395
377,8399
103,8451
210,8502
333,8532
103,8562
237,8565
238,8566
239,8567
240,8568
170,8579
427,8600
387,8628
409,8697
199,8749
307,8778
239,8791
117,8879
332,9013
171,9040
119,9046
157,9243
220,9252
158,9262
132,9335
118,9373
306,9373
119,9374
286,9377
85,9414
242,9417
103,9428
158,9429
245,9498
157,9567
73,9629
232,9640
118,9722
306,9722
103,9755
103,9765
103,9843
387,9921
232,9984
176,10064
157,10080
81,10090
298,10091
145,10235
79,10254
80,10255
158,10261
124,10290
119,10331
59,10387
232,10388
233,10389
157,10419
131,10442
352,10455
386,10473
233,10489
420,10627
351,10646
305,10647
386,10656
386,10731
313,10741
242,10746
363,10821
131,10824
334,10838
335,10839
219,10842
297,10857
400,10858
102,10871
333,10915
132,10920
82,10992
103,11059
151,11085
387,11212
104,11217
240,11259
335,11265
175,11300
158,11431
83,11530
84,11531
85,11532
158,11578
232,11590
159,11592
135,11608
233,11686
123,11732
242,11815
118,11847
306,11847
119,11848
120,11849
333,11851
334,11852
190,11872
470,11933
404,11935
239,11939
222,11981
244,11981
176,11990
101,11991
400,12059
313,12078
400,12205
218,12216
273,12286
90,12343
171,12354
311,12457
312,12458
420,12460
421,12461
422,12462
333,12574
308,12589
165,12592
170,12594
72,12625
73,12626
135,12639
119,12659
364,12680
365,12681
104,12694
197,12738
102,12758
103,12759
401,12856
364,12882
400,12937
401,12938
93,12999
94,13000
157,13023
158,13024
350,13114
368,13143
242,13154
157,13173
307,13202
151,13299
240,13406
241,13407
408,13434
409,13435
209,13513
123,13577
517,13608
102,13624
89,13738
387,13805
388,13806
157,13883
308,13964
217,13978
296,14026
85,14036
197,14105
198,14106
168,14168
374,14232
298,14270
178,14287
254,14372
233,14393
158,14423
176,14431
101,14432
297,14543
400,14544
242,14552
220,14554
158,14589
305,14596
363,14602
59,14625
92,14651
298,14731
158,14772
219,14825
240,14853
203,14884
386,14900
210,14929
179,14957
307,15136
167,15160
387,15170
388,15171
158,15197
123,15215
124,15216
239,15225
240,15226
368,15238
242,15372
350,15402
387,15405
402,15420
235,15421
403,15421
236,15422
120,15424
333,15426
102,15432
103,15433
219,15440
220,15441
299,15484
330,15508
103,15509
307,15541
368,15545
242,15725
157,15760
158,15761
254,15779
89,15791
367,15830
157,15886
171,15887
83,15903
219,15915
517,16102
170,16354
190,16356
351,16439
352,16440
168,16441
242,16480
387,16488
254,16547
209,16612
313,16634
314,16635
296,16637
297,16657
298,16658
85,16682
331,16697
400,16699
400,16716
295,16764
296,16765
240,16783
335,16790
120,16866
81,16867
82,16868
367,16891
265,16985
59,17007
120,17008
333,17010
124,17063
157,17090
118,17109
306,17109
307,17110
158,17144
159,17145
68,17248
401,17254
410,17262
122,17277
240,17343
119,17392
232,17393
219,17421
232,17442
365,17490
59,17497
232,17503
159,17505
218,17506
219,17507
333,17589
232,17640
401,17664
82,17724
123,17726
395,17813
365,17850
387,17901
333,17939
400,18017
218,18020
103,18068
171,18069
233,18117
386,18233
117,18305
118,18306
306,18306
307,18307
153,18412
232,18443
190,18445
334,18514
335,18515
367,18540
368,18541
401,18622
124,18722
168,18726
409,18761
158,18828
240,18847
241,18848
333,18886
352,18914
168,18915
169,18916
100,18918
386,18950
58,18970
352,18997
351,19045
352,19046
159,19052
218,19053
219,19054
400,19128
124,19134
123,19163
131,19191
333,19335
158,19412
117,19414
118,19415
306,19415
119,19416
120,19417
192,19486
387,19500
242,19513
409,19520
197,19567
101,19626
81,19677
82,19678
386,19697
387,19698
387,19770
124,19877
304,19909
305,19910
118,19911
306,19911
119,19912
232,19913
233,19914
400,20021
103,20033
364,20048
233,20055
192,20079
386,20102
215,20112
170,20116
232,20144
163,20175
82,20210
131,20211
132,20212
131,20221
159,20483
218,20484
219,20485
220,20486
351,20578
305,20579
120,20674
297,20709
400,20710
151,20724
118,20806
306,20806
307,20807
